,id,host_since,host_response_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,weekly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,response_time_a few days or more,response_time_within a day,response_time_within a few hours,response_time_within an hour,property_Apartment,property_Bed & Breakfast,property_Boat,property_Bungalow,property_Cabin,property_Camper/RV,property_Chalet,property_Condominium,property_Earth House,property_House,property_Hut,property_Loft,property_Other,property_Tent,property_Tipi,property_Townhouse,property_Treehouse,property_Villa,room_Entire home/apt,room_Private room,room_Shared room,bed_Airbed,bed_Couch,bed_Futon,bed_Pull-out Sofa,bed_Real Bed,cancellation_flexible,cancellation_moderate,cancellation_no_refunds,cancellation_strict,cancellation_super_strict_30,,"""24-Hour Check-in""","""Air Conditioning""","""Buzzer/Wireless Intercom""","""Cable TV""","""Carbon Monoxide Detector""","""Elevator in Building""","""Family/Kid Friendly""","""Fire Extinguisher""","""First Aid Kit""","""Free Parking on Premises""","""Hair Dryer""","""Hot Tub""","""Indoor Fireplace""","""Laptop Friendly Workspace""","""Lock on Bedroom Door""","""Other pet(s)""","""Pets Allowed""","""Pets live on this property""","""Safety Card""","""Smoke Detector""","""Smoking Allowed""","""Suitable for Events""","""Washer / Dryer""","""Wheelchair Accessible""","""Wireless Internet""",Breakfast,Cat(s),Dog(s),Doorman,Dryer,Essentials,Gym,Hangers,Heating,Internet,Iron,Kitchen,Pool,Shampoo,TV,Washer
3472,4347371,3/1/2013,100%,0,1.0,1,0,4,1.0,2.0,2.0,$325.00 ,0,$325.00 ,$60.00 ,4,$25.00 ,3,1,27,57,87,362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
3473,5180180,12/3/2014,80%,0,2.0,1,1,7,3.0,4.0,4.0,"$1,545.00 ",0,0,0,1,$0.00 ,5,1,0,0,0,258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
3474,2918188,1/9/2013,100%,0,339.0,1,1,2,1.0,0.0,1.0,$129.00 ,0,0,$115.00 ,1,$0.00 ,2,1,21,45,65,327,35,93.0,10.0,9.0,9.0,9.0,10.0,9.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
3475,2056845,12/19/2011,100%,1,2.0,1,1,5,2.0,3.0,2.0,$575.00 ,1,$500.00 ,$85.00 ,1,$0.00 ,3,1,0,5,35,310,2,90.0,10.0,10.0,10.0,10.0,10.0,8.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
3476,8487747,9/15/2015,0,0,1.0,1,0,2,1.0,1.0,2.0,$350.00 ,0,0,0,1,$0.00 ,1,1,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3477,7969462,8/20/2015,100%,1,1.0,1,0,3,1.0,1.0,1.0,$99.00 ,1,0,0,1,$0.00 ,1,1,19,42,72,347,14,96.0,10.0,8.0,10.0,10.0,10.0,10.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
3478,666423,5/11/2012,90%,0,3.0,1,1,6,1.0,3.0,3.0,$500.00 ,1,0,$75.00 ,1,$25.00 ,1,1,30,60,90,365,1,97.0,10.0,10.0,10.0,10.0,10.0,8.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
3479,5933708,4/29/2014,0,0,1.0,1,0,3,1.0,1.0,1.0,$72.00 ,0,0,$10.00 ,1,$0.00 ,1,1,0,0,0,219,11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
3480,8355635,9/12/2015,100%,0,1.0,1,1,6,1.0,2.0,2.0,$165.00 ,0,$500.00 ,0,1,$0.00 ,2,1,21,29,29,31,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3481,8455007,6/30/2015,100%,0,1.0,1,0,4,1.0,2.0,2.0,$275.00 ,1,0,$75.00 ,3,$0.00 ,2,1,29,59,68,68,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3482,1801078,8/22/2011,100%,0,1.0,1,1,3,1.0,2.0,2.0,$400.00 ,1,$100.00 ,$50.00 ,1,$0.00 ,1,1,30,60,90,365,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3483,7320395,1/29/2014,50%,0,1.0,1,0,4,2.0,2.0,2.0,$150.00 ,1,"$1,000.00 ",$120.00 ,1,$0.00 ,3,1,30,53,79,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
3484,8321562,1/6/2014,100%,0,3.0,1,1,4,1.0,1.0,1.0,$129.00 ,0,0,$50.00 ,1,$0.00 ,3,1,24,54,84,359,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3485,540377,8/18/2011,100%,1,2.0,1,0,6,2.0,3.0,5.0,$749.00 ,1,$750.00 ,$75.00 ,4,$0.00 ,4,1,0,0,0,9,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3486,2356432,2/7/2014,0,0,1.0,1,0,6,2.0,3.0,3.0,"$2,000.00 ",0,0,0,6,$0.00 ,4,1,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
3487,1868668,1/9/2013,100%,0,339.0,1,1,16,4.0,7.0,7.0,"$1,000.00 ",0,0,$165.00 ,1,$0.00 ,2,1,25,53,83,348,19,85.0,9.0,9.0,9.0,9.0,10.0,9.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
3488,5532027,3/3/2015,0,0,1.0,1,0,3,1.0,1.0,1.0,$180.00 ,1,0,0,1,$0.00 ,1,1,0,0,0,223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
3489,4235007,6/22/2014,100%,0,1.0,1,1,3,1.0,1.0,1.0,$112.00 ,0,$95.00 ,$25.00 ,3,$25.00 ,2,1,0,0,0,0,12,93.0,10.0,9.0,10.0,9.0,10.0,9.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1
3490,2326028,2/2/2014,0,0,1.0,1,0,4,2.0,2.0,2.0,"$1,200.00 ",0,0,0,1,$0.00 ,1,1,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
3491,5259718,12/21/2011,96%,1,12.0,1,0,8,2.0,3.0,4.0,$475.00 ,0,$150.00 ,$120.00 ,1,$0.00 ,2,1,7,12,16,68,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3492,8558348,2/12/2012,96%,1,12.0,1,1,15,2.5,2.0,8.0,$199.00 ,1,0,0,1,$0.00 ,2,1,27,57,86,361,1,100.0,8.0,8.0,10.0,10.0,8.0,8.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
3493,7818596,8/11/2015,100%,0,1.0,1,0,6,1.5,2.0,2.0,$550.00 ,0,0,0,1,$0.00 ,3,1,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
3494,5617900,9/14/2014,0,0,1.0,1,0,7,3.0,4.0,5.0,$800.00 ,0,0,0,1,$0.00 ,1,1,0,0,0,216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,4881360,12/9/2011,54%,0,21.0,1,1,6,3.0,3.0,3.0,$650.00 ,0,"$1,000.00 ",$150.00 ,1,$0.00 ,2,1,0,20,50,322,1,100.0,10.0,10.0,8.0,10.0,10.0,6.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3496,4598447,10/30/2013,100%,1,1.0,1,1,2,1.0,1.0,1.0,$110.00 ,0,$100.00 ,0,1,$0.00 ,2,1,26,56,86,361,11,96.0,9.0,9.0,10.0,10.0,9.0,9.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
3497,5466206,2/25/2015,0,0,1.0,1,1,2,1.0,1.0,1.0,$250.00 ,0,$500.00 ,0,1,$0.00 ,1,1,0,0,0,229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
3498,5806636,5/11/2011,87%,0,19.0,1,1,4,1.0,2.0,2.0,$150.00 ,1,$200.00 ,$80.00 ,1,$0.00 ,2,1,1,8,38,313,3,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3499,1147858,3/2/2013,0,0,1.0,1,1,7,3.0,3.0,5.0,$595.00 ,0,$450.00 ,$125.00 ,4,$25.00 ,3,1,22,49,79,354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
3500,5297978,3/3/2014,0,0,1.0,1,0,5,2.0,3.0,3.0,$375.00 ,0,$500.00 ,$100.00 ,3,$125.00 ,1,1,0,0,0,245,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1
3501,2436752,8/15/2012,0,0,1.0,1,1,8,2.0,3.0,4.0,"$1,100.00 ",1,$600.00 ,$175.00 ,8,$50.00 ,4,1,0,4,4,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3502,4891104,12/24/2014,0,0,2.0,1,1,5,2.5,3.0,3.0,$600.00 ,0,$250.00 ,$150.00 ,6,$0.00 ,2,1,0,0,17,292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3503,14765,11/27/2009,100%,0,1.0,1,1,5,2.0,2.0,4.0,$240.00 ,1,0,0,4,$20.00 ,2,1,29,57,87,362,9,89.0,9.0,9.0,10.0,10.0,10.0,9.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
3504,4564343,7/3/2012,100%,0,2.0,1,1,2,1.0,1.0,1.0,$40.00 ,0,0,$5.00 ,2,$8.00 ,3,1,0,0,0,154,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1
3505,3967679,3/24/2014,0,0,1.0,1,1,6,2.5,2.0,2.0,$550.00 ,1,$500.00 ,$60.00 ,1,$0.00 ,1,1,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1
3506,2487865,3/1/2014,0,0,1.0,1,1,6,2.0,3.0,3.0,$400.00 ,1,$500.00 ,$100.00 ,1,$0.00 ,4,1,0,10,40,315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
3507,8389620,11/3/2014,75%,0,1.0,1,0,2,1.0,1.0,1.0,$99.00 ,0,0,$25.00 ,1,$0.00 ,2,1,0,0,0,24,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
3508,7748653,8/6/2015,100%,0,1.0,1,0,4,1.5,2.0,2.0,$95.00 ,1,$300.00 ,$50.00 ,4,$50.00 ,2,1,22,47,77,77,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
3509,7033887,9/9/2009,100%,1,6.0,1,1,5,1.5,2.0,3.0,$150.00 ,0,$400.00 ,$85.00 ,1,$0.00 ,1,1,10,15,15,232,4,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
3510,5374761,9/3/2014,100%,0,1.0,1,0,4,2.0,2.0,2.0,$200.00 ,0,0,0,1,$0.00 ,1,1,0,0,0,237,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
3511,4025723,3/13/2013,90%,0,1.0,1,1,5,1.0,0.0,3.0,$98.00 ,1,$250.00 ,0,1,$0.00 ,2,1,26,47,77,352,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
3512,5480221,4/11/2012,100%,0,2.0,1,1,4,1.5,2.0,2.0,$200.00 ,0,0,$35.00 ,4,$25.00 ,2,1,0,0,0,228,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
3513,931516,2/8/2013,0,0,1.0,1,0,4,1.0,1.0,1.0,$500.00 ,0,$500.00 ,$50.00 ,4,$25.00 ,6,1,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1
3514,6993283,2/25/2013,100%,0,1.0,1,1,2,1.0,1.0,1.0,$150.00 ,0,$125.00 ,$25.00 ,2,$25.00 ,1,1,30,60,90,365,2,90.0,8.0,8.0,10.0,9.0,9.0,8.0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1
3515,355232,2/23/2012,0,0,1.0,1,1,7,0.0,3.0,7.0,"$1,500.00 ",0,0,$90.00 ,1,$0.00 ,1,1,30,60,90,365,2,98.0,9.0,10.0,10.0,10.0,10.0,10.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
3516,5340114,10/8/2014,100%,0,8.0,1,1,8,2.0,3.0,4.0,$450.00 ,1,0,$85.00 ,1,$0.00 ,1,1,30,60,90,365,2,100.0,9.0,10.0,10.0,10.0,8.0,9.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
3517,5511535,2/23/2015,100%,0,1.0,1,0,4,1.0,1.0,1.0,$154.00 ,1,$200.00 ,$40.00 ,4,$25.00 ,1,1,29,59,89,354,18,97.0,9.0,10.0,10.0,10.0,9.0,9.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
3518,676960,9/1/2012,0,0,1.0,1,0,2,1.0,1.0,1.0,$400.00 ,1,0,0,1,$0.00 ,1,1,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3519,14577,11/24/2009,93%,0,4.0,1,1,4,1.0,1.0,2.0,$191.00 ,1,0,$60.00 ,2,$25.00 ,2,1,24,54,84,359,15,95.0,10.0,9.0,10.0,9.0,10.0,9.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
3520,7635305,7/30/2015,100%,0,1.0,1,1,8,2.5,4.0,4.0,"$1,200.00 ",0,"$1,000.00 ",$200.00 ,8,$30.00 ,1,1,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
